date,month,data_source,cpi
2025-08-26,2025-08,2025_08.csv,136.278131
2025-08-27,2025-08,2025_08.csv,136.315766
2025-08-28,2025-08,2025_08.csv,136.34449
2025-08-29,2025-08,2025_08.csv,136.382179
2025-08-30,2025-08,2025_08.csv,136.360638
2025-08-31,2025-08,2025_08.csv,136.360638
2025-09-01,2025-09,2025_09.csv,136.268187
2025-09-02,2025-09,2025_09.csv,136.264009
2025-09-03,2025-09,2025_09.csv,136.361413
2025-09-04,2025-09,2025_09.csv,136.242849
2025-09-05,2025-09,2025_09.csv,136.240646
2025-09-06,2025-09,2025_09.csv,136.304885
2025-09-07,2025-09,2025_09.csv,136.275332
2025-09-08,2025-09,2025_09.csv,136.297963
2025-09-09,2025-09,2025_09.csv,136.312422
2025-09-10,2025-09,2025_09.csv,136.119332
2025-09-11,2025-09,2025_09.csv,136.123663
2025-09-12,2025-09,2025_09.csv,136.123663
2025-09-13,2025-09,2025_09.csv,136.115985
2025-09-14,2025-09,2025_09.csv,136.069147
2025-09-15,2025-09,2025_09.csv,136.080108
2025-09-16,2025-09,2025_09.csv,136.079046
2025-09-17,2025-09,2025_09.csv,135.90024
2025-09-18,2025-09,2025_09.csv,135.901296
2025-09-19,2025-09,2025_09.csv,135.836891
2025-09-20,2025-09,2025_09.csv,135.847436
2025-09-21,2025-09,2025_09.csv,135.840823
2025-09-22,2025-09,2025_09.csv,135.816092
2025-09-23,2025-09,2025_09.csv,135.812407
2025-09-24,2025-09,2025_09.csv,135.818503
2025-09-25,2025-09,2025_09.csv,135.819678
2025-09-26,2025-09,2025_09.csv,135.759273
2025-09-27,2025-09,2025_09.csv,135.857184
2025-09-28,2025-09,2025_09.csv,135.857184
2025-09-29,2025-09,2025_09.csv,135.891011
2025-09-30,2025-09,2025_09.csv,135.895203
2025-10-01,2025-10,2025_10.csv,135.816449
2025-10-02,2025-10,2025_10.csv,136.012815
2025-10-03,2025-10,2025_10.csv,136.007946
2025-10-04,2025-10,2025_10.csv,135.864888
2025-10-05,2025-10,2025_10.csv,135.855681
2025-10-06,2025-10,2025_10.csv,135.778699
2025-10-07,2025-10,2025_10.csv,136.355653
2025-10-08,2025-10,2025_10.csv,136.357081
2025-10-09,2025-10,2025_10.csv,136.392532
2025-10-10,2025-10,2025_10.csv,136.265694
2025-10-11,2025-10,2025_10.csv,136.169368
2025-10-12,2025-10,2025_10.csv,136.163548
2025-10-13,2025-10,2025_10.csv,136.148846
2025-10-14,2025-10,2025_10.csv,136.159829
2025-10-15,2025-10,2025_10.csv,136.186217
2025-10-16,2025-10,2025_10.csv,136.202675
2025-10-17,2025-10,2025_10.csv,136.251069
2025-10-18,2025-10,2025_10.csv,136.257515
2025-10-19,2025-10,2025_10.csv,136.210312
2025-10-20,2025-10,2025_10.csv,136.227973
2025-10-21,2025-10,2025_10.csv,136.236883
2025-10-22,2025-10,2025_10.csv,136.24336
2025-10-23,2025-10,2025_10.csv,136.250565
2025-10-24,2025-10,2025_10.csv,136.269233
2025-10-25,2025-10,2025_10.csv,136.271217
2025-10-26,2025-10,2025_10.csv,136.275504
2025-10-27,2025-10,2025_10.csv,136.275797
2025-10-28,2025-10,2025_10.csv,136.273509
2025-10-29,2025-10,2025_10.csv,136.277575
2025-10-30,2025-10,2025_10.csv,136.315643
2025-10-31,2025-10,2025_10.csv,136.311858
2025-11-01,2025-11,2025_11.csv,136.221848
2025-11-02,2025-11,2025_11.csv,136.507141
2025-11-03,2025-11,2025_11.csv,136.590127
2025-11-04,2025-11,2025_11.csv,136.589901
2025-11-05,2025-11,2025_11.csv,136.630977
2025-11-06,2025-11,2025_11.csv,136.666532
2025-11-07,2025-11,2025_11.csv,136.445684
2025-11-08,2025-11,2025_11.csv,136.299053
2025-11-09,2025-11,2025_11.csv,136.303806
2025-11-10,2025-11,2025_11.csv,136.304475
2025-11-11,2025-11,2025_11.csv,136.192983
2025-11-12,2025-11,2025_11.csv,136.128686
2025-11-13,2025-11,2025_11.csv,136.125655
2025-11-14,2025-11,2025_11.csv,136.126872
2025-11-15,2025-11,2025_11.csv,136.088092
2025-11-16,2025-11,2025_11.csv,136.109061
2025-11-17,2025-11,2025_11.csv,136.087454
2025-11-18,2025-11,2025_11.csv,136.071406
2025-11-19,2025-11,2025_11.csv,135.956872
2025-11-20,2025-11,2025_11.csv,135.747613
2025-11-21,2025-11,2025_11.csv,135.739069
2025-11-22,2025-11,2025_11.csv,135.725439
2025-11-23,2025-11,2025_11.csv,135.728066
2025-11-24,2025-11,2025_11.csv,135.632844
2025-11-25,2025-11,2025_11.csv,135.627142
2025-11-26,2025-11,2025_11.csv,135.634542
2025-11-27,2025-11,2025_11.csv,135.678326
2025-11-28,2025-11,2025_11.csv,135.651948
2025-11-29,2025-11,2025_11.csv,135.666399
2025-11-30,2025-11,2025_11.csv,135.634561
2025-12-01,2025-12,2025_12.csv,135.503002
