date,data_source,cpi,Alimentos y Bebidas No Alcohólicas,Bebidas Alcohólicas y Tabaco,"Muebles, Bienes y Servicios Domésticos",Bienes y Servicios Diversos,Prendas de Vestir y Calzado
2024-10-24,2024_10.csv,107.65684081409972,107.51432368542271,104.64731272532237,106.7212431209002,109.96836919273304,107.22422267668446
2024-10-25,2024_10.csv,107.6851653588579,107.52554122523861,104.64731272532237,106.7212431209002,110.14408852723577,107.22422267668446
2024-10-26,2024_10.csv,107.68648947609682,107.52757793129645,104.64731272532237,106.7212431209002,110.14408852723577,107.22422267668446
2024-10-27,2024_10.csv,107.74620291031724,107.63411714048904,104.69049363269956,106.61695652443001,110.14324266891543,107.22422267668446
2024-10-28,2024_10.csv,107.74781345989372,107.63659442571908,104.69049363269956,106.61695652443001,110.14324266891543,107.22422267668446
2024-10-29,2024_10.csv,107.74590853020925,107.63659442571908,104.69049363269956,106.61695652443001,110.12732704447885,107.22422267668446
2024-10-30,2024_10.csv,107.89990778839436,107.79130937121214,105.36112508689456,106.81486188503928,110.336067841757,107.22422267668446
2024-10-31,2024_10.csv,107.89990778839436,107.79130937121214,105.36112508689456,106.81486188503928,110.336067841757,107.22422267668446
2024-11-01,2024_11.csv,107.92228824484508,107.82433781330674,105.45166605274751,106.81117549238488,110.336067841757,107.22422267668446
2024-11-02,2024_11.csv,108.25153335588317,108.23548455457117,105.68792002513406,107.16902600734906,110.5379246786242,107.22422267668446
2024-11-03,2024_11.csv,108.44922146946776,108.34346530074113,105.9130213247667,107.84857378167153,111.02959834656171,107.22422267668446
2024-11-04,2024_11.csv,108.47816895858656,108.34346530074113,105.9130213247667,108.11048468509715,111.06053732944738,107.22422267668446
2024-11-05,2024_11.csv,108.47816895858656,108.34346530074113,105.9130213247667,108.11048468509715,111.06053732944738,107.22422267668446
2024-11-06,2024_11.csv,108.52294947915655,108.39251214794028,105.9130213247667,108.20776586837832,111.0899246724366,107.22422267668446
2024-11-07,2024_11.csv,108.51170741344137,108.42584574830131,105.9130213247667,108.1918325806112,110.82776757753638,107.22422267668446
2024-11-08,2024_11.csv,108.52827992851924,108.45239697153065,106.13610950549058,108.15239359828225,110.82776757753638,107.22422267668446
2024-11-09,2024_11.csv,108.23303091974809,108.11504820723759,105.65466570762153,107.85577858289433,110.48835766840493,107.22422267668446
2024-11-10,2024_11.csv,108.24938657854335,108.14907534479725,105.65466570762153,107.86864829861206,110.42981649938761,107.22422267668446
2024-11-11,2024_11.csv,108.25254413576478,108.1560995458787,105.65466570762153,107.86864829861206,110.41804381371584,107.22422267668446
2024-11-12,2024_11.csv,108.25087050203364,108.1560995458787,105.65466570762153,107.85128434865149,110.41804381371584,107.22422267668446
2024-11-13,2024_11.csv,108.25527220431371,108.16983684208233,105.65466570762153,107.83704020976909,110.39167258549331,107.22422267668446
2024-11-14,2024_11.csv,108.26158828761046,108.17955199776047,105.65466570762153,107.83704020976909,110.39167258549331,107.22422267668446
2024-11-15,2024_11.csv,108.266927486487,108.21041953309299,105.65466570762153,107.82127343107442,110.2813124604085,107.22422267668446
2024-11-16,2024_11.csv,108.29878860797942,108.25942708109935,105.65466570762153,107.82127343107442,110.2813124604085,107.22422267668446
2024-11-17,2024_11.csv,108.31042058333627,108.31813270319955,105.65466570762153,107.8457757487863,110.03988906325516,107.22422267668446
2024-11-18,2024_11.csv,108.31092964145209,108.31461216754403,105.65466570762153,107.8457757487863,110.06326503056373,107.22422267668446
2024-11-19,2024_11.csv,108.29760540923097,108.31461216754403,105.65466570762153,107.70753683949215,110.06326503056373,107.22422267668446
2024-11-20,2024_11.csv,108.35570048523876,108.40082078760477,105.65466570762153,107.72879043914338,110.06326503056373,107.22422267668446
2024-11-21,2024_11.csv,108.46233516116055,108.5144409754978,105.65466570762153,107.72879043914338,110.3370334347563,107.22422267668446
2024-11-22,2024_11.csv,108.46987925860705,108.51837856240174,105.65466570762153,107.79058620100295,110.3289119772581,107.22422267668446
2024-11-23,2024_11.csv,108.30587616461564,108.58980042661535,105.65466570762153,107.76850371238032,108.58850611109206,107.22422267668446
2024-11-24,2024_11.csv,108.36202497357567,108.65605539496053,105.65466570762153,107.80139461096212,108.67125762817626,107.22422267668446
2024-11-25,2024_11.csv,108.36629793576965,108.6588770448222,105.65466570762153,107.81355590772127,108.68183801361654,107.22422267668446
2024-11-26,2024_11.csv,108.38120969185097,108.6588770448222,105.65466570762153,107.96826537706492,108.68183801361654,107.22422267668446
2024-11-27,2024_11.csv,108.42670974398,108.7278512141867,105.65947080685532,107.97439763287666,108.68183801361654,107.22422267668446
2024-11-28,2024_11.csv,108.44903688762145,108.74803330013411,105.65947080685532,108.04642582626032,108.70075158453389,107.22422267668446
2024-11-29,2024_11.csv,108.561032961287,108.91773610529522,105.77901658772669,108.04642582626032,108.70075158453389,107.22422267668446
