date,data_source,cpi,Alimentos y Bebidas No Alcohólicas,Bebidas Alcohólicas y Tabaco,Bienes y Servicios Diversos,"Muebles, Bienes y Servicios Domésticos",Prendas de Vestir y Calzado
2026-03-24,2026_03.csv,133.139849939996,132.14648110249613,131.2744422380116,139.01838189756305,130.00645565288954,133.56183942497856
2026-03-25,2026_03.csv,133.12138001544466,132.18507021435093,131.29108156891522,138.8291692780443,129.91801221640478,133.56183942497856
2026-03-26,2026_03.csv,133.11990931653526,132.1824000208026,131.29108156891522,138.8291692780443,129.91801221640478,133.56183942497856
2026-03-27,2026_03.csv,133.10353404143308,132.17625799022505,131.0957875681092,138.7673871326625,129.91801221640478,133.56183942497856
2026-03-28,2026_03.csv,133.10353404143308,132.17625799022505,131.0957875681092,138.7673871326625,129.91801221640478,133.56183942497856
2026-03-29,2026_03.csv,132.71958264810743,131.50139050947968,130.92984570947036,138.73373986792703,129.88486217680526,133.56183942497856
2026-03-30,2026_03.csv,132.72085096042684,131.49833488318365,131.0946155183605,138.73373986792703,129.88486217680526,133.56183942497856
2026-03-31,2026_03.csv,132.69550447200888,131.45708803610904,130.62909136831763,138.77089588884124,129.88486217680526,133.56183942497856
2026-04-01,2026_04.csv,133.12905005866094,131.50706432226312,130.73635899988756,139.4839902063522,130.7355681347809,134.79162600320674
2026-04-02,2026_04.csv,133.12493522420752,131.5062047474771,130.79211580960913,139.4642478646085,130.72258901712013,134.79162600320674
2026-04-03,2026_04.csv,133.12493522420752,131.5062047474771,130.79211580960913,139.4642478646085,130.72258901712013,134.79162600320674
2026-04-04,2026_04.csv,133.11831972683646,131.50828455400801,130.79211580960913,139.4642478646085,130.65987537393482,134.79162600320674
2026-04-05,2026_04.csv,133.06185214911642,131.40812293388458,130.719526431375,139.4642478646085,130.65987537393482,134.79162600320674
2026-04-06,2026_04.csv,133.29129469793338,131.80937180217472,131.31718915497203,139.4642478646085,130.64158176384967,134.79162600320674
2026-04-07,2026_04.csv,133.29129469793338,131.80937180217472,131.31718915497203,139.4642478646085,130.64158176384967,134.79162600320674
2026-04-08,2026_04.csv,133.13610261548783,131.50251142315125,131.30974385903107,139.61937760858842,130.56170958279782,134.79162600320674
2026-04-09,2026_04.csv,133.06586919988308,131.42119585482487,131.30974385903107,139.45379238610494,130.56170958279782,134.79162600320674
2026-04-10,2026_04.csv,132.50208253480955,131.00204832529678,131.028124303149,138.20751507392197,129.4598201436736,134.79162600320674
2026-04-11,2026_04.csv,132.5158040273168,131.04243143020906,131.028124303149,138.20053614594724,129.39963281047707,134.79162600320674
2026-04-12,2026_04.csv,132.52897407077964,131.06593792948388,131.05925155462953,138.20053614594724,129.39692991305122,134.79162600320674
2026-04-13,2026_04.csv,132.5242670542796,131.06281800451984,131.05925155462953,138.18981240311214,129.38609664122282,134.79162600320674
2026-04-14,2026_04.csv,132.43025692452264,130.93130765118644,131.07549785226362,138.06571011211645,129.3635025690751,134.79162600320674
2026-04-15,2026_04.csv,132.3464561668115,130.78759811768626,131.07549785226362,138.06571011211645,129.3259447977209,134.79162600320674
2026-04-16,2026_04.csv,132.35480461172529,130.7808737638586,131.07549785226362,138.09557547235443,129.38624687722665,134.79162600320674
2026-04-17,2026_04.csv,132.35090862908766,130.77543713069196,131.07549785226362,138.08970867321574,129.38624687722665,134.79162600320674
2026-04-18,2026_04.csv,132.28368754288414,130.65039881247654,131.07549785226362,138.1004325044383,129.38624687722665,134.79162600320674
2026-04-19,2026_04.csv,132.27496953941548,130.64686392949804,131.07549785226362,138.04732345187801,129.39748236568292,134.79162600320674
